aX,aY,aZ,gX,gY,gZ
0.736,-1.263,1.095,78.613,-131.470,-106.140
0.772,-1.295,1.239,37.659,-176.941,-105.042
0.718,-1.276,1.336,-3.052,-226.562,-92.468
0.602,-1.200,1.353,-38.208,-263.733,-73.975
0.389,-1.096,1.414,-58.105,-274.292,-59.692
0.271,-1.061,1.383,-59.692,-255.737,-52.734
0.243,-0.951,1.426,-56.946,-234.192,-56.213
0.058,-0.810,1.522,-54.260,-227.844,-68.115
0.012,-0.749,1.591,-55.603,-191.833,-70.923
-0.045,-0.698,1.618,-56.641,-166.077,-72.937
-0.119,-0.662,1.651,-58.167,-152.405,-84.961
-0.129,-0.664,1.714,-57.495,-148.193,-100.830
-0.149,-0.677,1.760,-56.396,-145.508,-112.122
-0.186,-0.727,1.763,-54.688,-136.108,-116.394
-0.160,-0.716,1.783,-50.903,-114.502,-116.333
-0.177,-0.706,1.778,-45.227,-93.140,-114.746
-0.127,-0.695,1.753,-40.222,-70.618,-110.657
-0.140,-0.701,1.680,-35.828,-47.302,-108.765
-0.091,-0.654,1.653,-31.921,-35.461,-113.525
-0.103,-0.637,1.598,-27.893,-27.039,-117.126
-0.010,-0.640,1.544,-23.865,-4.578,-117.310
0.022,-0.635,1.496,-20.081,5.920,-117.371
0.071,-0.657,1.459,-17.944,12.329,-116.333
0.172,-0.698,1.425,-18.494,17.639,-114.502
0.220,-0.725,1.389,-21.240,18.372,-113.892
0.402,-0.783,1.307,-31.677,17.639,-109.314
0.436,-0.792,1.261,-36.133,13.000,-105.957
0.407,-0.793,1.193,-35.706,6.226,-110.718
0.453,-0.737,1.160,-30.762,21.667,-115.845
0.519,-0.712,1.093,-28.137,38.513,-102.234
0.775,-0.729,1.067,-27.161,39.490,-87.036
0.383,-0.630,0.935,-29.236,16.541,-91.858
0.549,-0.649,0.906,-29.602,22.827,-80.505
0.573,-0.647,0.869,-29.541,31.250,-68.542
0.569,-0.642,0.821,-27.161,31.616,-56.396
0.604,-0.635,0.802,-22.888,36.316,-47.119
0.583,-0.599,0.796,-18.494,37.964,-39.673
0.553,-0.567,0.793,-15.259,33.997,-32.654
0.508,-0.550,0.788,-12.512,28.564,-27.954
0.480,-0.529,0.798,-10.681,24.109,-25.696
0.454,-0.513,0.806,-10.071,20.691,-23.315
0.424,-0.499,0.810,-10.132,18.005,-19.653
0.410,-0.490,0.811,-10.254,16.541,-15.442
0.382,-0.479,0.814,-10.254,14.343,-11.963
0.359,-0.467,0.821,-10.193,13.489,-7.874
0.342,-0.453,0.825,-10.315,14.282,-3.845
0.313,-0.442,0.821,-10.254,13.184,-0.122
0.304,-0.427,0.824,-9.949,12.695,3.418
0.272,-0.417,0.830,-10.010,10.864,5.371
0.235,-0.399,0.832,-10.986,5.676,8.606
0.183,-0.393,0.821,-11.108,4.761,10.742
0.216,-0.390,0.832,-11.047,13.000,11.169
0.175,-0.378,0.836,-9.949,4.700,11.719
0.154,-0.381,0.847,-9.583,-3.601,11.780
0.152,-0.383,0.856,-9.766,-2.869,11.108
0.138,-0.383,0.859,-10.010,-2.747,11.780
0.125,-0.380,0.855,-9.155,-2.258,13.794
0.122,-0.372,0.852,-7.446,2.136,15.442
0.121,-0.368,0.842,-5.493,6.714,15.991
0.123,-0.361,0.841,-3.662,9.277,15.808
0.115,-0.361,0.837,-2.502,6.042,16.724
0.109,-0.361,0.838,-2.991,2.686,16.968
0.111,-0.362,0.838,-3.418,1.648,16.174
0.115,-0.364,0.841,-3.235,1.221,15.320
0.119,-0.365,0.848,-3.113,0.549,14.709
0.121,-0.365,0.856,-2.991,-0.488,14.160
0.131,-0.370,0.864,-3.235,-0.610,14.099
0.125,-0.369,0.872,-3.479,-0.793,14.099
0.120,-0.368,0.881,-3.723,-1.648,14.404
0.119,-0.363,0.890,-4.333,-1.770,14.221
0.119,-0.360,0.893,-4.944,-1.282,14.038
0.116,-0.361,0.893,-5.188,0.000,13.855
0.121,-0.357,0.894,-4.700,1.282,13.489
0.124,-0.348,0.894,-4.333,2.563,13.245
0.127,-0.348,0.890,-3.601,4.150,13.367
0.139,-0.350,0.889,-2.991,5.188,13.306
0.147,-0.355,0.892,-2.136,5.615,13.062
0.145,-0.361,0.898,-1.587,5.920,13.123
0.144,-0.362,0.906,-1.404,5.737,13.428
0.135,-0.366,0.911,-1.160,5.554,13.245
0.139,-0.363,0.914,-1.343,6.653,12.634
0.141,-0.359,0.909,-2.014,7.507,12.695
0.144,-0.353,0.899,-2.930,7.812,12.756
0.149,-0.347,0.890,-3.906,8.301,12.695
0.157,-0.342,0.880,-4.761,8.301,12.573
0.160,-0.338,0.872,-5.005,7.568,12.207
0.169,-0.338,0.863,-4.883,7.202,12.329
0.175,-0.339,0.862,-4.211,6.592,11.841
0.182,-0.343,0.863,-3.296,5.432,11.353
0.182,-0.342,0.870,-2.319,4.333,11.230
0.183,-0.343,0.878,-1.587,3.540,11.047
0.188,-0.343,0.882,-1.282,2.502,11.230
0.182,-0.337,0.887,-1.343,0.977,11.719
0.192,-0.339,0.883,-2.075,1.160,11.475
0.192,-0.336,0.882,-1.831,1.343,11.780
0.189,-0.336,0.892,-0.671,0.488,12.512
0.190,-0.342,0.900,0.610,0.488,12.634
0.195,-0.343,0.914,1.709,0.244,12.146
0.197,-0.349,0.930,3.052,-0.427,12.085
0.201,-0.366,0.937,3.479,0.183,12.268
0.203,-0.375,0.948,3.418,1.526,12.878
0.202,-0.383,0.956,3.235,2.441,14.221
0.202,-0.384,0.966,2.563,3.601,16.235
0.204,-0.385,0.964,1.465,5.432,18.616
0.205,-0.378,0.955,-0.061,7.446,20.630
0.203,-0.372,0.943,-1.160,8.850,22.522
0.205,-0.361,0.927,-2.136,10.010,23.804
0.203,-0.349,0.914,-2.869,10.498,24.902
0.206,-0.339,0.901,-3.296,10.315,25.696
0.205,-0.333,0.890,-3.418,9.705,25.818
0.205,-0.324,0.879,-3.601,9.033,25.513
0.209,-0.317,0.870,-3.357,8.301,25.024
0.212,-0.313,0.862,-2.502,7.385,24.658
0.214,-0.310,0.859,-1.404,6.287,24.231
0.217,-0.307,0.859,-0.549,4.944,23.743
0.216,-0.305,0.858,0.061,3.662,23.926
0.220,-0.303,0.855,0.366,2.625,23.926
0.222,-0.298,0.854,1.160,2.014,24.048
0.223,-0.293,0.855,1.648,1.343,24.231
0.224,-0.288,0.859,2.075,0.366,24.292
0.222,-0.286,0.860,2.319,-1.221,24.048
0.218,-0.284,0.864,2.502,-3.174,23.682
0.219,-0.286,0.868,2.686,-5.310,22.766
0.219,-0.287,0.877,3.418,-6.775,21.545
0.218,-0.290,0.889,4.517,-7.690,20.569
0.217,-0.296,0.900,5.920,-7.629,19.714
0.221,-0.303,0.909,6.958,-6.592,19.287
0.226,-0.311,0.912,7.751,-5.554,19.470
0.232,-0.317,0.912,7.874,-4.150,20.264
0.236,-0.323,0.908,7.568,-2.808,21.484
0.234,-0.323,0.904,7.446,-1.709,22.522
0.230,-0.317,0.905,7.568,-0.793,23.437
0.222,-0.316,0.909,7.690,-0.488,24.048
0.216,-0.325,0.912,7.263,-1.343,23.865
0.215,-0.334,0.919,6.836,-2.869,22.034
0.224,-0.345,0.926,6.775,-3.662,20.569
0.234,-0.360,0.931,6.958,-3.845,19.958
0.238,-0.372,0.936,6.836,-3.296,20.020
0.244,-0.375,0.939,5.798,-2.441,20.691
0.244,-0.370,0.936,4.822,-1.709,21.912
0.237,-0.362,0.932,3.479,-0.854,23.560
0.227,-0.348,0.923,2.136,0.183,25.208
0.214,-0.335,0.909,0.854,0.732,26.428
0.209,-0.325,0.895,-0.366,1.221,26.794
0.535,-0.538,1.052,-7.263,171.814,-49.927
0.610,-0.581,1.035,-20.020,162.170,-50.598
0.690,-0.635,0.999,-33.875,151.917,-50.049
0.754,-0.678,0.951,-45.532,144.958,-48.401
0.819,-0.730,0.899,-52.368,143.616,-44.983
0.808,-0.790,0.839,-52.795,147.034,-39.734
0.954,-0.839,0.841,-48.889,159.241,-34.729
0.958,-0.859,0.799,-45.410,166.260,-29.236
1.021,-0.882,0.740,-45.105,178.955,-18.921
1.058,-0.895,0.651,-46.997,195.374,-7.874
1.103,-0.899,0.558,-49.438,205.139,0.488
1.148,-0.889,0.453,-53.711,207.214,6.287
1.198,-0.887,0.323,-59.814,204.529,12.878
1.246,-0.871,0.197,-65.125,202.271,22.156
1.291,-0.837,0.064,-67.749,197.754,33.264
1.343,-0.792,-0.065,-68.359,188.416,43.762
1.372,-0.728,-0.159,-66.833,169.678,52.063
1.367,-0.676,-0.224,-62.317,143.982,58.044
1.334,-0.645,-0.252,-55.054,117.126,62.866
1.292,-0.594,-0.242,-48.462,92.041,68.909
1.223,-0.563,-0.222,-43.152,70.190,77.026
1.156,-0.541,-0.200,-39.307,54.626,84.167
1.098,-0.522,-0.169,-36.682,44.067,89.966
1.043,-0.505,-0.148,-33.081,35.645,94.849
1.001,-0.468,-0.111,-28.320,28.564,98.267
0.972,-0.425,-0.077,-22.766,24.109,101.929
0.930,-0.395,-0.052,-18.433,22.583,106.506
0.876,-0.375,-0.050,-14.709,23.071,110.901
0.813,-0.340,-0.055,-10.376,24.963,114.502
0.761,-0.311,-0.074,-6.165,28.442,117.188
0.719,-0.278,-0.094,-2.075,33.264,118.958
0.687,-0.261,-0.118,2.319,37.964,119.141
0.671,-0.250,-0.144,6.348,41.504,119.019
0.643,-0.222,-0.173,11.963,42.114,119.141
0.612,-0.191,-0.187,18.555,41.138,119.202
0.584,-0.169,-0.214,25.330,40.894,118.713
0.547,-0.139,-0.229,32.349,40.283,118.408
0.498,-0.118,-0.249,40.466,41.931,118.774
0.453,-0.089,-0.259,48.584,48.279,118.896
0.440,-0.058,-0.267,56.458,56.885,119.385
0.389,-0.022,-0.279,66.589,61.218,118.408
0.332,-0.012,-0.334,75.745,62.866,117.432
0.295,0.034,-0.316,82.458,66.467,116.821
0.254,0.061,-0.345,91.125,68.298,115.051
0.264,0.115,-0.288,98.755,62.073,112.732
0.233,0.143,-0.299,106.995,43.335,106.384
0.198,0.173,-0.250,113.281,14.160,97.534
0.159,0.193,-0.202,117.432,-15.076,86.426
0.128,0.192,-0.154,118.347,-38.696,75.378
0.120,0.167,-0.116,117.126,-59.021,65.857
0.111,0.127,-0.083,115.295,-77.942,58.472
0.118,0.102,-0.053,113.831,-92.529,52.917
0.142,0.082,-0.031,112.793,-102.783,47.974
0.146,0.048,-0.020,112.244,-111.267,42.969
0.141,0.011,-0.001,112.061,-118.958,37.048
0.136,-0.014,0.035,112.305,-125.977,30.273
0.127,-0.047,0.074,112.793,-133.545,24.170
0.100,-0.083,0.117,113.770,-141.541,20.996
0.073,-0.094,0.162,115.540,-148.254,19.836
0.041,-0.088,0.208,118.286,-152.771,19.653
-0.005,-0.093,0.249,122.070,-153.992,20.203
-0.050,-0.125,0.302,126.465,-150.085,20.264
-0.068,-0.144,0.354,131.836,-143.311,18.188
-0.086,-0.126,0.422,137.390,-136.902,15.625
-0.124,-0.078,0.505,143.677,-130.493,13.733
-0.178,-0.037,0.574,151.062,-127.380,12.146
-0.232,-0.021,0.639,155.151,-127.197,9.705
-0.285,-0.023,0.685,153.748,-126.526,4.456
-0.315,-0.043,0.721,150.452,-125.488,-3.906
-0.317,-0.099,0.752,146.362,-125.732,-14.038
-0.292,-0.153,0.793,140.808,-127.686,-22.949
-0.278,-0.184,0.851,135.010,-131.042,-28.564
-0.281,-0.197,0.927,130.310,-137.085,-31.921
-0.303,-0.203,1.017,127.136,-144.653,-34.546
-0.343,-0.212,1.096,123.962,-152.222,-37.659
-0.391,-0.227,1.160,118.835,-155.823,-41.260
-0.418,-0.236,1.208,111.084,-153.564,-46.570
-0.441,-0.258,1.246,102.112,-147.827,-53.528
-0.468,-0.296,1.290,93.567,-143.555,-59.937
-0.477,-0.305,1.349,85.571,-144.958,-64.270
-0.489,-0.301,1.416,76.782,-149.902,-68.176
-0.532,-0.322,1.480,67.017,-154.907,-74.097
-0.567,-0.344,1.555,57.068,-160.278,-82.275
-0.560,-0.354,1.629,47.729,-166.443,-91.492
-0.685,-0.360,1.699,39.978,-176.208,-102.173
-0.664,-0.381,1.794,35.645,-174.255,-108.276
-0.677,-0.408,1.857,32.166,-158.508,-105.530
-0.685,-0.427,1.897,31.067,-134.216,-103.088
-0.627,-0.408,1.924,31.250,-100.830,-102.295
-0.608,-0.418,1.924,34.180,-76.843,-97.229
-0.477,-0.421,1.927,34.851,-48.462,-91.370
-0.663,-0.440,1.811,35.156,-32.166,-87.708
-0.393,-0.473,1.843,32.043,2.869,-88.989
-0.666,-0.500,1.753,27.100,4.639,-91.736
-0.297,-0.577,1.738,23.132,25.269,-85.815
-0.328,-0.637,1.669,21.545,25.391,-89.111
-0.176,-0.689,1.619,21.606,49.316,-93.384
-0.019,-0.717,1.548,24.353,70.862,-89.478
0.058,-0.753,1.481,29.297,83.557,-84.045
0.169,-0.786,1.410,34.424,98.206,-77.942
0.266,-0.816,1.340,39.063,111.572,-71.289
0.297,-0.854,1.267,40.649,120.789,-66.101
0.448,-0.890,1.186,37.720,127.808,-62.988
0.493,-0.896,1.112,29.297,124.146,-62.805
0.613,-0.903,1.021,16.052,117.859,-59.387
0.658,-0.887,0.938,0.732,99.609,-56.763
0.710,-0.871,0.864,-12.878,79.529,-53.223
0.747,-0.826,0.796,-22.705,62.317,-50.903
0.768,-0.763,0.763,-27.161,47.791,-46.997
0.790,-0.717,0.736,-26.978,39.246,-42.053
0.798,-0.680,0.716,-23.499,35.889,-38.025
0.803,-0.646,0.709,-17.456,33.936,-34.241
0.792,-0.625,0.709,-9.949,31.250,-31.311
0.752,-0.612,0.730,-1.953,23.560,-32.043
0.683,-0.588,0.742,4.456,19.836,-36.011
0.699,-0.570,0.782,6.226,21.667,-32.227
0.685,-0.580,0.801,5.676,13.611,-23.560
0.630,-0.582,0.829,4.089,4.944,-20.264
0.650,-0.592,0.797,2.258,4.089,-17.090
0.511,-0.540,0.881,-5.981,-16.357,-12.268
0.561,-0.529,0.864,-10.864,4.395,-4.944
0.535,-0.493,0.830,-13.672,12.756,0.793
0.492,-0.466,0.803,-14.160,7.385,5.737
0.460,-0.443,0.781,-13.977,7.385,10.132
0.427,-0.422,0.774,-12.878,9.705,12.085
0.419,-0.414,0.774,-10.742,9.033,13.245
0.395,-0.396,0.789,-9.277,4.211,14.404
0.354,-0.393,0.808,-8.545,-1.648,14.587
0.345,-0.390,0.827,-9.583,-3.052,13.184
0.288,-0.368,0.848,-12.878,-7.507,12.085
0.348,-0.375,0.869,-17.212,-10.559,12.634
0.253,-0.365,0.851,-21.240,-17.761,12.695
0.404,-0.362,0.951,-24.597,-14.954,13.428
0.242,-0.373,0.853,-23.621,-36.499,17.456
0.261,-0.371,0.894,-21.423,-27.283,14.099
0.312,-0.363,0.908,-18.616,-11.597,14.221
0.190,-0.360,0.868,-14.648,-13.000,14.160
0.239,-0.357,0.882,-11.780,-11.353,14.282
0.192,-0.338,0.885,-9.705,-15.503,14.648
0.174,-0.340,0.887,-9.460,-15.686,14.648
0.185,-0.337,0.883,-10.010,-10.376,13.733
0.174,-0.339,0.885,-10.071,-9.766,13.489
0.171,-0.345,0.891,-10.559,-11.292,13.428
0.162,-0.348,0.898,-10.864,-11.597,12.268
0.172,-0.351,0.898,-11.841,-10.498,11.658
0.173,-0.354,0.894,-12.817,-10.498,12.268
0.167,-0.350,0.885,-13.184,-10.376,12.817
0.168,-0.341,0.876,-13.550,-9.949,12.634
0.161,-0.329,0.867,-13.733,-10.010,12.329
0.164,-0.318,0.855,-14.343,-9.338,11.841
0.154,-0.301,0.851,-14.648,-10.315,10.803
0.151,-0.288,0.848,-14.587,-12.573,9.949
0.145,-0.276,0.849,-14.160,-13.611,9.338
0.144,-0.269,0.851,-13.062,-13.428,9.155
0.138,-0.263,0.855,-10.986,-13.000,9.277
0.136,-0.258,0.861,-8.911,-12.085,9.033
0.140,-0.256,0.862,-7.751,-10.681,8.667
0.148,-0.255,0.863,-6.653,-8.789,8.362
0.148,-0.252,0.860,-5.554,-7.690,8.667
0.143,-0.252,0.862,-4.211,-6.470,8.728
0.146,-0.252,0.868,-3.113,-6.348,7.996
0.150,-0.259,0.872,-2.869,-7.751,6.958
0.161,-0.269,0.879,-3.662,-9.521,5.554
0.167,-0.279,0.888,-4.822,-11.841,4.150
0.175,-0.288,0.898,-6.165,-14.160,3.357
0.177,-0.292,0.907,-7.263,-15.503,3.174
0.184,-0.298,0.910,-7.874,-16.052,3.235
0.186,-0.295,0.912,-7.874,-15.869,3.662
0.187,-0.294,0.916,-7.507,-14.404,4.578
0.176,-0.295,0.909,-6.958,-12.695,6.104
0.174,-0.288,0.908,-6.287,-10.864,7.263
0.167,-0.287,0.913,-6.104,-9.705,7.690
0.176,-0.281,0.915,-7.690,-8.179,8.179
0.165,-0.284,0.926,-9.521,-7.141,8.362
0.165,-0.281,0.941,-12.085,-5.066,8.545
0.178,-0.277,0.955,-16.052,-1.526,8.728
0.172,-0.286,0.960,-20.813,3.113,10.315
0.111,-0.265,0.934,-25.024,5.615,12.207
0.180,-0.250,0.854,-26.245,4.517,9.888
0.164,-0.260,0.877,-21.423,-3.418,9.583
0.141,-0.225,0.884,-17.090,-11.353,11.597
0.129,-0.216,0.910,-14.343,-15.381,10.986
0.126,-0.222,0.920,-13.428,-16.357,8.057
0.130,-0.236,0.919,-13.550,-16.907,5.798
0.141,-0.242,0.933,-13.000,-18.982,4.333
0.148,-0.246,0.950,-11.841,-21.179,3.601
0.147,-0.257,0.961,-11.902,-22.156,3.967
0.143,-0.259,0.966,-12.573,-22.278,4.883
0.151,-0.251,0.981,-13.611,-22.278,5.676
0.149,-0.251,0.986,-15.686,-22.461,7.141
0.140,-0.250,0.989,-18.127,-22.217,9.033
0.129,-0.251,0.986,-20.020,-21.423,10.437
0.125,-0.242,0.984,-20.935,-20.264,12.085
0.115,-0.234,0.981,-21.179,-20.020,13.855
0.111,-0.221,0.968,-21.973,-20.386,15.320
0.108,-0.200,0.956,-22.156,-20.935,15.869
0.108,-0.190,0.948,-21.790,-21.484,16.052
0.106,-0.176,0.948,-20.874,-22.278,16.113
0.100,-0.166,0.951,-20.874,-23.132,15.930
0.099,-0.164,0.954,-21.484,-24.231,15.869
0.095,-0.167,0.954,-22.339,-25.208,16.235
0.093,-0.166,0.952,-22.888,-26.001,17.151
0.092,-0.160,0.948,-22.461,-26.367,18.066
0.086,-0.157,0.953,-20.752,-25.513,19.470
0.078,-0.146,0.962,-18.494,-23.682,20.325
0.075,-0.141,0.970,-17.029,-20.996,20.630
0.067,-0.142,0.970,-16.296,-18.860,20.813
0.068,-0.142,0.968,-16.235,-17.334,20.508
0.061,-0.133,0.959,-16.296,-17.456,21.057
0.054,-0.118,0.956,-15.930,-18.677,21.606
0.055,-0.100,0.958,-14.832,-19.653,21.301
0.047,-0.088,0.967,-13.611,-20.569,21.606
0.044,-0.086,0.963,-12.146,-18.860,21.484
0.021,-0.086,0.969,-10.193,-16.907,21.484
0.010,-0.086,0.962,-8.423,-13.000,21.912
0.007,-0.080,0.954,-7.812,-10.193,21.484
-0.001,-0.072,0.945,-7.507,-10.071,20.813
-0.002,-0.059,0.943,-7.568,-11.169,19.653
-0.004,-0.051,0.933,-7.263,-12.207,17.822
-0.003,-0.051,0.939,-6.104,-12.451,16.296
-0.004,-0.052,0.945,-4.517,-11.597,15.076
-0.002,-0.055,0.949,-4.211,-9.888,13.245
0.001,-0.070,0.948,-4.333,-7.996,11.353
0.014,-0.079,0.942,-3.967,-6.897,9.949
-0.005,-0.112,0.927,-3.601,-6.226,9.583
0.015,-0.103,0.929,-2.075,-6.897,13.489
0.045,-0.051,0.898,-0.488,-7.935,18.677
-0.030,-0.086,0.926,-2.747,-10.986,16.174
0.002,-0.088,0.914,-4.761,-14.832,12.146
0.035,-0.083,0.925,-5.249,-18.372,8.423
0.048,-0.095,0.925,-5.066,-17.700,5.432
0.038,-0.102,0.928,-2.075,-11.780,5.188
0.044,-0.091,0.939,3.540,-4.639,7.263
0.010,-0.118,1.011,8.362,0.793,9.949
0.040,-0.115,0.980,11.292,8.545,16.907
0.054,-0.099,0.999,11.963,13.367,22.522
0.034,-0.121,0.996,10.193,15.747,22.217
0.076,-0.109,1.005,7.507,14.832,22.095
-0.682,-0.135,1.427,33.264,89.783,2.686
-0.727,-0.169,1.396,30.334,114.197,3.967
-0.743,-0.130,1.370,22.339,140.686,1.099
-0.720,-0.080,1.346,14.893,165.222,-5.493
-0.655,-0.048,1.289,10.010,188.538,-8.789
-0.561,-0.023,1.224,9.216,209.106,-9.949
-0.523,0.013,1.189,11.108,226.257,-7.507
-0.521,0.028,1.178,17.273,247.437,-2.197
-0.411,0.002,1.169,21.667,271.179,2.991
-0.336,-0.022,1.146,24.536,293.823,3.174
-0.267,-0.028,1.116,24.231,314.209,-1.465
-0.126,-0.027,1.093,17.700,327.881,-5.310
0.008,-0.056,1.059,9.888,327.698,-11.353
0.180,-0.042,0.999,0.916,319.153,-23.621
0.328,-0.027,0.957,-7.202,303.284,-29.724
0.413,-0.048,0.892,-6.653,291.443,-26.367
0.462,-0.065,0.829,-1.770,294.189,-20.630
0.573,-0.137,0.748,5.249,310.059,-14.771
0.798,-0.217,0.646,11.475,330.139,-9.949
0.920,-0.296,0.517,16.235,345.154,-1.953
0.971,-0.338,0.442,29.846,393.433,7.996
1.095,-0.339,0.354,39.795,447.632,16.174
1.151,-0.388,0.247,45.166,478.760,22.705
1.282,-0.420,0.095,43.640,496.460,29.663
1.406,-0.443,-0.040,35.400,497.803,33.875
1.528,-0.492,-0.156,28.259,482.605,38.696
1.546,-0.472,-0.291,22.949,465.149,46.448
1.461,-0.410,-0.474,21.790,450.684,56.641
1.478,-0.353,-0.719,18.494,434.570,66.467
1.479,-0.283,-0.963,12.512,406.128,69.702
1.487,-0.232,-1.111,9.766,364.868,70.068
1.488,-0.193,-1.199,9.460,324.829,72.083
1.479,-0.177,-1.232,15.747,294.678,76.660
1.442,-0.163,-1.254,24.597,271.179,82.031
1.387,-0.188,-1.308,31.067,246.887,88.135
1.370,-0.224,-1.350,25.146,214.050,93.994
1.346,-0.268,-1.395,13.611,173.218,98.694
1.270,-0.266,-1.444,0.366,132.019,103.333
1.175,-0.234,-1.511,-13.000,97.717,108.459
1.130,-0.214,-1.601,-22.034,69.763,112.976
1.088,-0.172,-1.657,-27.832,44.556,117.249
0.973,-0.090,-1.663,-30.579,20.203,121.643
0.893,-0.035,-1.685,-29.236,-1.526,121.704
0.818,-0.014,-1.645,-28.748,-24.414,119.324
0.759,0.006,-1.568,-25.879,-41.687,117.371
0.665,0.005,-1.478,-20.081,-50.232,114.929
0.572,0.014,-1.374,-13.306,-54.565,114.624
0.512,0.039,-1.301,-10.132,-59.998,110.901
0.424,0.067,-1.246,-10.559,-72.693,104.370
0.421,0.086,-1.212,-12.878,-89.539,97.290
0.427,0.105,-1.198,-12.024,-101.990,90.637
0.161,0.164,-1.148,-6.897,-104.248,83.984
0.654,0.170,-1.174,-0.916,-93.750,80.322
0.221,0.137,-1.125,8.911,-89.722,82.275
0.234,0.208,-1.115,22.827,-80.933,81.604
0.272,0.120,-1.095,27.649,-78.430,91.370
0.280,0.112,-1.123,39.673,-66.162,79.956
0.180,0.136,-1.069,45.959,-66.162,66.833
0.161,0.114,-1.032,48.340,-78.674,65.186
0.142,0.105,-0.995,47.058,-87.646,59.692
0.143,0.093,-0.979,45.654,-91.919,59.265
0.103,0.120,-0.968,46.570,-93.018,60.852
0.031,0.156,-0.940,49.805,-93.628,59.875
-0.016,0.177,-0.898,53.467,-96.191,58.960
-0.065,0.221,-0.842,57.129,-101.685,57.312
-0.081,0.203,-0.786,64.209,-106.262,60.913
-0.089,0.206,-0.717,74.158,-107.910,65.247
-0.102,0.210,-0.667,88.806,-104.553,66.406
-0.115,0.179,-0.616,107.544,-96.558,70.068
-0.110,0.182,-0.579,127.625,-86.426,72.937
-0.101,0.106,-0.519,149.414,-74.158,72.632
-0.078,0.073,-0.436,169.983,-62.134,63.660
-0.064,0.008,-0.373,188.965,-52.673,45.105
-0.041,-0.055,-0.378,195.190,-53.650,19.470
-0.058,-0.018,-0.375,187.073,-63.538,-5.554
-0.147,-0.007,-0.359,181.030,-76.538,-18.860
-0.183,-0.029,-0.346,182.190,-87.952,-23.071
-0.172,-0.064,-0.340,184.021,-96.619,-28.564
-0.172,-0.126,-0.318,187.805,-104.553,-34.485
-0.146,-0.165,-0.275,192.505,-109.375,-39.124
-0.182,-0.198,-0.220,197.388,-109.436,-44.250
-0.186,-0.220,-0.168,200.378,-105.957,-49.500
-0.141,-0.260,-0.117,202.026,-101.196,-54.688
-0.113,-0.303,-0.054,203.369,-98.816,-59.753
-0.097,-0.328,0.008,202.820,-97.534,-64.270
-0.094,-0.342,0.062,201.538,-97.107,-68.726
-0.075,-0.367,0.105,200.256,-97.717,-73.059
-0.057,-0.411,0.139,199.402,-101.013,-77.209
-0.042,-0.460,0.170,200.012,-104.248,-81.787
-0.045,-0.498,0.203,201.599,-104.126,-87.280
-0.049,-0.506,0.237,204.102,-101.501,-92.407
-0.057,-0.540,0.266,209.290,-97.534,-94.482
-0.036,-0.575,0.305,212.830,-93.323,-97.412
-0.004,-0.625,0.360,214.966,-92.041,-101.318
0.033,-0.686,0.453,219.421,-91.736,-102.539
0.072,-0.757,0.521,223.389,-88.501,-102.783
0.118,-0.803,0.571,220.581,-86.060,-103.699
0.145,-0.837,0.611,212.708,-86.975,-104.858
0.197,-0.869,0.632,202.271,-91.309,-106.812
0.267,-0.919,0.676,190.186,-100.708,-108.582
0.281,-0.950,0.725,178.833,-111.023,-109.253
0.294,-0.971,0.764,169.128,-115.417,-108.398
0.306,-0.995,0.834,160.278,-115.540,-107.910
0.291,-1.015,0.939,155.518,-114.014,-108.276
0.293,-1.057,1.046,154.480,-107.239,-111.633
0.282,-1.083,1.165,147.827,-99.243,-117.981
0.254,-1.080,1.209,131.348,-99.365,-127.869
0.378,-1.101,1.191,107.178,-114.807,-143.433
0.328,-1.182,1.241,78.430,-148.621,-161.499
0.552,-1.296,1.380,42.175,-178.589,-172.485
0.461,-1.268,1.505,1.770,-203.125,-170.837
0.329,-1.232,1.480,-25.696,-220.337,-150.574
0.196,-1.137,1.440,-51.208,-222.168,-151.855
0.139,-1.035,1.385,-75.073,-226.807,-155.396
0.107,-0.966,1.375,-87.952,-225.891,-158.813
0.079,-0.930,1.414,-89.783,-211.853,-157.898
-0.073,-0.827,1.500,-86.792,-195.496,-153.442
-0.116,-0.922,1.537,-74.829,-171.265,-150.696
-0.174,-0.728,1.647,-65.125,-118.774,-175.537
0.051,-0.848,1.471,-16.113,-56.213,-104.980
-0.052,-0.875,1.485,4.028,-18.372,-110.046
0.062,-0.889,1.553,17.822,21.484,-99.792
0.208,-0.929,1.603,35.583,81.970,-79.712
0.288,-0.953,1.601,50.415,134.827,-57.007
0.340,-0.941,1.590,52.124,169.861,-41.077
0.465,-0.915,1.545,40.894,188.538,-33.386
0.458,-1.046,1.353,25.085,184.753,-36.865
0.554,-0.786,1.223,-3.540,171.326,-92.041
0.667,-0.763,1.119,-42.236,129.089,-106.934
0.623,-0.764,0.973,-63.660,56.763,-128.052
0.655,-0.789,0.998,-89.172,6.409,-144.958
0.810,-0.923,0.950,-75.989,5.127,-106.506
0.898,-0.937,0.946,-64.209,22.034,-92.834
0.949,-0.918,0.945,-55.359,37.720,-76.172
0.942,-0.859,0.923,-46.509,49.683,-63.354
0.936,-0.784,0.878,-38.757,64.758,-52.612
0.919,-0.720,0.847,-32.532,76.416,-40.222
0.932,-0.673,0.811,-29.968,79.834,-27.039
0.934,-0.616,0.768,-29.602,72.815,-18.677
0.939,-0.614,0.765,-29.907,59.082,-10.376
