aX,aY,aZ,gX,gY,gZ
0.022,-0.154,0.959,1.465,-1.892,3.601
0.020,-0.150,0.953,1.526,-1.770,3.845
0.019,-0.151,0.951,1.587,-2.380,3.479
0.021,-0.153,0.953,1.770,-2.991,3.174
-0.023,0.802,1.496,8.423,-57.983,-39.978
-0.099,0.851,1.657,13.794,-54.749,-54.688
-0.139,0.875,1.763,22.339,-44.067,-72.632
-0.177,0.870,1.803,35.217,-27.283,-91.980
-0.202,0.789,1.842,51.819,-6.165,-112.732
-0.207,0.607,1.874,68.787,15.686,-132.935
-0.150,0.435,1.797,77.393,39.856,-149.109
-0.157,0.283,1.764,81.543,51.514,-156.677
-0.129,0.124,1.745,83.313,50.354,-159.973
-0.102,-0.004,1.693,79.834,59.692,-160.889
-0.070,-0.119,1.611,74.768,76.050,-159.790
-0.056,-0.202,1.536,68.054,90.088,-156.372
-0.055,-0.256,1.499,63.660,95.154,-152.039
-0.072,-0.329,1.500,62.439,96.375,-149.414
-0.078,-0.437,1.501,61.340,97.229,-148.071
-0.079,-0.525,1.508,58.960,99.182,-145.081
-0.072,-0.616,1.498,57.251,105.530,-140.137
-0.055,-0.726,1.461,57.861,115.112,-133.606
-0.045,-0.828,1.399,59.875,125.671,-124.023
-0.033,-0.906,1.340,61.401,134.399,-112.427
-0.025,-0.954,1.254,60.059,141.541,-100.586
-0.009,-0.987,1.178,56.335,145.081,-88.867
0.022,-1.005,1.103,50.476,145.264,-78.003
0.062,-1.000,1.024,43.701,143.616,-67.932
0.090,-0.990,0.947,39.490,140.869,-57.922
0.114,-0.981,0.889,38.757,136.902,-48.767
0.135,-0.987,0.858,41.138,132.690,-40.649
0.146,-1.011,0.839,44.678,128.967,-32.776
0.153,-1.030,0.810,47.241,126.770,-24.170
0.139,-1.030,0.806,49.133,125.549,-14.526
0.128,-1.007,0.782,50.293,126.953,-4.639
0.127,-0.969,0.774,50.964,128.723,3.479
0.101,-0.926,0.754,50.293,129.456,11.353
0.068,-0.875,0.729,48.584,129.639,18.433
0.047,-0.828,0.698,48.157,129.883,23.804
0.026,-0.797,0.649,50.110,131.042,27.588
0.012,-0.817,0.554,54.504,132.019,30.457
0.022,-0.829,0.469,61.340,130.371,34.729
0.018,-0.811,0.440,70.679,126.282,42.053
0.011,-0.803,0.462,82.031,120.483,49.866
-0.000,-0.797,0.498,91.125,115.723,56.335
-0.019,-0.788,0.504,97.656,112.793,61.646
-0.041,-0.799,0.491,103.638,110.779,65.552
-0.052,-0.808,0.469,109.131,108.093,68.176
-0.054,-0.829,0.470,113.953,103.821,70.129
-0.047,-0.867,0.505,116.760,97.961,71.716
-0.037,-0.909,0.525,116.821,92.834,73.364
-0.021,-0.921,0.523,115.784,89.722,76.111
-0.014,-0.934,0.510,116.638,88.379,79.834
0.010,-0.941,0.449,119.812,88.135,83.557
0.029,-0.954,0.399,125.183,87.769,87.219
0.043,-0.986,0.384,130.676,85.327,90.759
0.062,-1.038,0.395,132.996,81.482,93.872
0.085,-1.069,0.357,129.761,78.186,97.961
0.095,-1.036,0.263,122.131,75.378,103.943
0.097,-0.981,0.178,115.295,70.251,110.046
0.112,-0.928,0.105,109.802,62.683,113.770
0.139,-0.891,0.048,103.943,53.101,115.540
0.167,-0.851,0.006,98.450,42.603,117.981
0.172,-0.790,-0.012,94.849,32.654,121.277
0.175,-0.722,-0.016,93.689,24.292,124.023
0.179,-0.651,-0.029,92.346,18.433,126.038
0.176,-0.572,-0.064,91.003,13.550,127.380
0.175,-0.502,-0.088,90.393,7.935,126.770
0.180,-0.453,-0.103,91.003,1.038,124.817
0.188,-0.414,-0.113,91.980,-6.409,122.620
0.195,-0.376,-0.129,93.506,-13.367,120.605
0.213,-0.331,-0.142,96.558,-20.874,118.347
0.226,-0.276,-0.148,99.731,-27.771,115.662
0.237,-0.224,-0.148,101.990,-35.645,112.305
0.245,-0.188,-0.141,102.905,-45.166,107.422
0.253,-0.173,-0.143,100.342,-56.335,101.563
0.254,-0.176,-0.139,93.994,-69.336,96.375
0.245,-0.171,-0.097,86.243,-84.167,92.529
0.227,-0.187,-0.034,79.407,-98.450,89.355
0.219,-0.212,0.031,74.097,-110.596,87.036
0.210,-0.205,0.089,68.848,-120.728,86.304
0.189,-0.161,0.132,64.392,-129.822,86.853
0.159,-0.106,0.173,61.523,-137.329,86.975
0.139,-0.052,0.235,59.631,-144.226,85.754
0.133,0.001,0.306,55.847,-151.489,83.740
0.124,0.071,0.369,49.438,-157.349,80.933
0.107,0.159,0.428,43.213,-161.133,77.759
0.083,0.230,0.478,39.307,-162.354,72.876
0.062,0.277,0.503,37.659,-161.560,65.613
0.062,0.310,0.518,38.147,-159.729,56.885
0.073,0.337,0.541,40.161,-156.494,48.035
0.091,0.361,0.576,43.091,-153.687,39.429
0.097,0.394,0.609,44.250,-151.550,31.067
0.098,0.407,0.618,43.457,-149.719,21.973
0.114,0.403,0.609,40.955,-148.987,12.207
0.130,0.387,0.607,38.757,-150.940,3.479
0.130,0.351,0.629,38.208,-153.503,-4.578
0.123,0.284,0.641,37.170,-155.457,-12.695
0.132,0.230,0.628,33.264,-157.043,-20.081
0.145,0.206,0.606,28.320,-160.767,-26.001
0.125,0.204,0.615,24.902,-165.833,-30.945
0.084,0.181,0.689,21.606,-170.715,-35.278
0.088,0.139,0.782,15.808,-174.500,-39.978
0.096,0.141,0.823,6.653,-174.133,-42.358
0.074,0.177,0.830,-1.160,-170.410,-41.199
0.066,0.242,0.821,-6.592,-164.124,-38.818
0.064,0.294,0.825,-10.925,-159.790,-39.368
0.039,0.322,0.862,-14.404,-159.851,-43.823
-0.015,0.313,0.890,-15.991,-163.513,-49.683
-0.032,0.322,0.893,-16.235,-165.100,-55.786
-0.078,0.308,1.016,-16.357,-165.466,-62.317
-0.073,0.287,1.076,-20.813,-166.138,-69.519
-0.086,0.261,1.213,-29.175,-165.466,-72.754
-0.128,0.270,1.370,-38.269,-164.429,-73.120
-0.165,0.301,1.521,-46.204,-162.598,-71.594
-0.202,0.343,1.660,-50.903,-155.640,-71.289
-0.223,0.367,1.782,-51.331,-143.372,-72.998
-0.234,0.379,1.897,-49.133,-128.357,-76.477
-0.228,0.375,1.941,-46.448,-111.389,-82.214
-0.213,0.331,1.940,-44.800,-94.177,-89.905
-0.193,0.206,1.940,-43.762,-80.688,-99.243
-0.150,0.045,1.926,-44.678,-70.251,-106.750
-0.083,-0.114,1.942,-45.166,-61.279,-109.375
0.028,-0.249,1.849,-49.194,-42.908,-98.816
0.024,-0.194,1.714,-49.927,-33.447,-89.844
-0.044,-0.089,1.823,-49.438,-27.527,-81.421
0.019,-0.021,1.566,-46.265,-21.667,-79.590
0.004,0.007,1.469,-44.800,-1.953,-81.055
-0.014,0.038,1.339,-39.795,6.592,-80.750
-0.019,-0.018,1.388,-37.109,4.333,-86.670
0.033,-0.185,1.458,-37.231,-2.747,-97.717
0.067,-0.395,1.540,-40.161,-9.521,-106.262
0.086,-0.573,1.639,-43.640,-12.451,-108.215
0.104,-0.692,1.624,-47.852,-8.484,-104.736
0.157,-0.707,1.518,-51.758,-0.366,-96.802
0.085,-0.574,1.319,-54.810,6.165,-82.947
0.082,-0.451,1.211,-47.058,9.644,-75.195
-0.014,-0.303,1.099,-39.063,7.629,-70.435
0.029,-0.303,1.015,-26.917,3.723,-71.838
0.029,-0.344,0.949,-17.090,14.282,-76.172
0.036,-0.375,0.934,-6.897,16.479,-76.233
-0.029,-0.449,0.954,0.854,10.559,-74.097
0.002,-0.602,1.007,14.221,4.822,-79.285
0.007,-0.699,1.005,20.874,4.456,-79.529
-0.013,-0.758,0.997,23.926,2.930,-76.355
-0.034,-0.806,0.988,23.376,-0.366,-73.608
-0.046,-0.871,1.018,18.127,-6.531,-70.374
-0.033,-0.919,1.069,11.230,-13.367,-64.941
-0.029,-0.923,1.145,7.202,-17.334,-57.312
-0.028,-0.907,1.239,7.935,-17.944,-49.561
-0.016,-0.893,1.286,10.376,-14.526,-42.480
-0.015,-0.896,1.302,12.390,-9.949,-35.889
-0.011,-0.889,1.296,12.573,-6.287,-28.870
-0.013,-0.860,1.254,11.292,-3.601,-21.301
-0.024,-0.801,1.196,9.277,-0.488,-13.611
-0.033,-0.723,1.135,7.263,1.709,-6.897
-0.051,-0.646,1.064,5.676,3.418,-1.770
-0.060,-0.576,0.997,4.517,4.456,2.258
-0.074,-0.504,0.927,3.662,4.395,6.348
-0.093,-0.424,0.870,2.380,3.235,9.827
-0.100,-0.346,0.829,0.671,1.282,11.963
-0.109,-0.291,0.798,-0.122,-0.793,12.817
-0.125,-0.256,0.787,0.122,-3.479,13.184
-0.129,-0.229,0.793,-0.610,-6.958,29.602
-0.160,-0.181,0.799,-2.014,-13.794,15.747
-0.141,-0.144,0.784,-2.258,-18.188,15.259
-0.142,-0.130,0.852,3.479,-16.724,13.672
-0.130,-0.138,0.857,4.028,-14.832,12.756
-0.118,-0.143,0.870,4.150,-14.160,12.207
-0.108,-0.137,0.888,3.967,-13.489,11.658
-0.102,-0.123,0.897,4.028,-12.573,11.658
-0.100,-0.121,0.910,4.517,-11.841,11.169
-0.085,-0.130,0.931,5.493,-11.780,10.010
-0.075,-0.148,0.965,6.104,-11.902,9.521
-0.073,-0.157,0.986,4.883,-11.780,9.888
-0.070,-0.141,0.992,3.601,-10.376,9.827
-0.067,-0.135,0.998,3.113,-8.911,9.705
-0.063,-0.138,1.006,2.869,-8.911,9.338
-0.052,-0.152,1.028,1.770,-9.094,8.301
-0.045,-0.159,1.044,-0.732,-9.216,7.629
-0.044,-0.154,1.040,-3.784,-8.484,7.507
-0.044,-0.146,1.032,-5.127,-7.629,7.385
-0.045,-0.147,1.026,-4.700,-6.531,7.080
-0.047,-0.153,1.028,-2.625,-5.676,7.141
-0.047,-0.154,1.028,-0.977,-4.272,7.629
-0.052,-0.137,1.014,0.244,-2.380,8.362
-0.056,-0.118,0.999,1.160,-0.549,8.484
-0.072,-0.106,0.986,1.587,0.061,7.568
-0.057,-0.115,0.945,2.930,0.427,6.287
-0.055,-0.127,0.943,3.784,-0.122,4.944
-0.059,-0.122,0.916,1.892,-1.099,4.395
-0.057,-0.132,0.925,1.465,-2.930,3.723
-0.062,-0.137,0.937,1.953,-3.784,3.296
-0.066,-0.140,0.948,2.380,-3.784,2.747
-0.070,-0.148,0.954,2.808,-3.601,2.441
-0.072,-0.157,0.958,3.174,-3.113,2.075
-0.070,-0.159,0.956,3.784,-2.625,2.197
-0.075,-0.155,0.947,5.066,-1.404,2.625
-0.083,-0.149,0.946,6.470,-0.977,3.052
-0.085,-0.150,0.941,6.531,-1.160,2.563
-0.088,-0.157,0.940,6.104,-1.892,1.953
-0.089,-0.178,0.942,5.615,-2.136,1.465
-0.089,-0.184,0.953,5.005,-2.686,1.648
-0.090,-0.183,0.959,4.028,-2.991,1.953
-0.094,-0.180,0.959,3.235,-2.441,2.380
-0.098,-0.178,0.965,3.235,-1.831,2.686
-0.099,-0.181,0.965,3.418,-1.587,2.869
-0.099,-0.186,0.972,3.662,-1.343,2.747
-0.099,-0.190,0.976,3.540,-1.038,2.686
-0.097,-0.194,0.974,3.418,-0.488,2.441
-0.095,-0.200,0.967,3.662,0.122,2.441
-0.093,-0.207,0.959,4.028,0.671,2.686
-0.085,-0.214,0.946,3.662,0.916,2.869
-0.085,-0.220,0.943,2.930,0.183,3.174
-0.084,-0.224,0.953,2.258,-0.732,3.540
-0.081,-0.226,0.965,1.587,-1.282,3.906
-0.080,-0.221,0.963,1.099,-0.793,4.639
-0.079,-0.213,0.953,0.854,-0.122,5.188
-0.078,-0.203,0.946,1.099,-0.244,5.554
-0.076,-0.193,0.941,1.404,-0.488,6.104
-0.074,-0.183,0.936,1.831,-0.549,6.226
-0.074,-0.173,0.937,2.258,-0.854,6.348
-0.075,-0.168,0.938,2.563,-1.160,6.470
-0.074,-0.165,0.943,3.174,-1.770,6.042
-0.076,-0.157,0.951,3.479,-1.892,5.920
-0.074,-0.160,0.955,3.418,-2.014,5.737
-0.072,-0.160,0.953,3.357,-1.831,5.676
-0.077,-0.152,0.953,3.235,-1.526,5.737
-0.076,-0.146,0.954,2.930,-1.770,5.432
-0.075,-0.140,0.951,2.441,-2.258,4.761
-0.074,-0.142,0.945,2.380,-2.197,4.272
-0.069,-0.151,0.954,2.563,-2.380,3.601
-0.068,-0.161,0.961,2.686,-2.625,3.357
-0.068,-0.164,0.969,3.174,-2.197,3.784
-0.068,-0.165,0.968,3.540,-1.465,4.089
-0.070,-0.165,0.968,3.357,-1.160,4.211
-0.071,-0.165,0.968,3.540,-1.221,4.211
-0.075,-0.171,0.971,3.357,-1.099,3.906
-0.072,-0.187,0.974,3.113,-0.854,3.662
-0.072,-0.192,0.971,2.502,-0.610,4.150
-0.073,-0.185,0.967,1.892,-0.183,4.822
-0.072,-0.178,0.957,1.831,0.183,5.005
-0.037,0.948,1.100,49.011,0.427,-69.519
-0.043,1.003,1.179,48.950,-4.517,-94.788
-0.004,0.925,1.200,56.152,-2.258,-126.099
-0.062,0.796,1.434,71.777,1.587,-153.931
-0.142,0.605,1.497,85.938,-1.160,-177.307
-0.234,0.292,1.741,97.595,-0.671,-204.773
-0.242,-0.122,2.008,105.225,4.272,-228.210
-0.090,-0.415,2.249,98.511,18.860,-239.929
-0.203,-0.893,2.387,83.496,37.842,-244.385
-0.154,-1.034,2.454,67.749,58.716,-229.675
-0.153,-0.987,2.465,56.030,84.412,-200.378
-0.203,-0.840,2.400,51.819,113.342,-175.415
-0.253,-0.746,2.256,52.063,139.343,-156.799
-0.296,-0.713,2.125,52.979,158.508,-150.269
-0.364,-0.696,2.014,47.241,171.692,-144.043
-0.423,-0.708,1.917,40.161,181.030,-140.625
-0.452,-0.738,1.788,32.898,188.538,-139.160
-0.469,-0.767,1.659,26.917,194.031,-136.780
-0.480,-0.777,1.549,23.254,198.303,-131.531
-0.499,-0.768,1.433,23.621,202.393,-126.892
-0.498,-0.800,1.288,28.442,207.458,-122.498
-0.463,-0.880,1.121,37.537,211.365,-117.249
-0.411,-0.945,0.950,47.913,212.524,-109.131
-0.357,-1.012,0.764,58.533,210.327,-98.328
-0.287,-1.070,0.592,66.833,203.125,-84.900
-0.231,-1.098,0.455,70.679,189.636,-68.909
-0.185,-1.086,0.386,71.655,171.753,-51.697
-0.152,-1.042,0.403,72.205,153.381,-35.522
-0.140,-1.013,0.434,72.693,138.855,-21.301
-0.138,-0.990,0.461,73.608,130.615,-10.010
-0.115,-0.987,0.466,76.660,125.061,-1.099
-0.131,-1.016,0.457,80.566,121.521,5.676
-0.133,-1.044,0.466,85.083,117.554,13.184
-0.170,-1.085,0.476,88.013,113.647,22.888
-0.171,-1.087,0.507,91.614,108.948,36.560
-0.195,-1.105,0.515,95.642,106.445,50.781
-0.196,-1.078,0.509,99.487,103.760,63.599
-0.190,-1.021,0.520,103.516,100.098,76.050
-0.202,-0.997,0.562,107.910,95.459,83.923
-0.196,-0.999,0.628,112.183,91.492,87.036
-0.185,-0.988,0.637,114.563,90.271,89.172
-0.192,-0.944,0.618,115.112,91.309,91.064
-0.191,-0.906,0.551,114.990,94.238,90.942
-0.174,-0.857,0.474,114.380,97.473,89.661
-0.162,-0.801,0.379,114.136,97.900,89.233
-0.154,-0.776,0.306,115.601,93.811,88.928
-0.125,-0.771,0.246,118.896,87.585,89.722
-0.107,-0.772,0.190,123.230,80.566,92.285
-0.085,-0.800,0.153,130.249,72.937,95.886
-0.049,-0.828,0.126,138.000,64.270,99.670
-0.020,-0.839,0.109,143.616,55.420,104.431
-0.010,-0.842,0.099,145.142,47.302,109.985
0.010,-0.852,0.101,141.235,39.124,114.197
0.048,-0.862,0.099,132.141,30.518,117.371
0.068,-0.859,0.088,120.911,22.095,121.521
0.068,-0.836,0.080,111.389,14.465,127.075
0.078,-0.799,0.048,105.835,8.789,133.057
0.083,-0.739,-0.017,103.516,4.578,139.099
0.079,-0.654,-0.031,104.126,-0.916,144.409
0.083,-0.604,-0.014,106.750,-9.705,147.705
0.099,-0.579,0.002,108.276,-18.921,149.414
0.099,-0.535,0.029,109.131,-26.978,152.039
0.099,-0.473,0.048,109.314,-33.081,154.907
0.094,-0.386,0.035,109.497,-37.109,156.677
0.092,-0.289,0.013,110.596,-40.894,156.433
0.122,-0.217,0.001,113.098,-46.265,152.466
0.149,-0.162,-0.008,114.014,-52.673,146.606
0.156,-0.123,-0.008,114.075,-59.692,140.747
0.173,-0.121,-0.012,115.417,-67.444,134.216
0.181,-0.124,-0.016,117.310,-75.012,128.845
0.193,-0.112,0.004,119.446,-83.130,124.878
0.178,-0.098,0.064,121.216,-92.041,121.765
0.173,-0.093,0.151,120.972,-100.159,118.530
0.164,-0.095,0.227,117.249,-105.469,115.112
0.147,-0.078,0.256,111.023,-107.971,112.000
0.135,-0.041,0.262,103.516,-109.436,108.948
0.125,0.015,0.296,95.581,-113.342,105.652
0.110,0.076,0.326,87.341,-119.507,100.586
0.120,0.133,0.347,79.895,-124.939,94.055
0.138,0.202,0.373,73.181,-129.272,87.280
0.150,0.245,0.424,66.528,-133.789,80.383
0.159,0.283,0.423,60.059,-137.024,73.792
0.160,0.341,0.420,54.932,-139.526,67.200
0.158,0.372,0.465,52.734,-143.250,58.716
0.134,0.346,0.541,49.377,-146.667,48.157
0.142,0.278,0.594,41.382,-148.926,37.048
0.176,0.222,0.603,30.640,-149.475,28.076
0.200,0.171,0.604,21.545,-149.353,21.606
0.232,0.126,0.622,14.954,-150.757,17.639
0.291,0.113,0.641,8.850,-152.771,15.991
0.349,0.166,0.692,4.211,-154.724,16.846
0.366,0.244,0.765,2.380,-155.029,18.250
0.353,0.319,0.823,3.113,-151.184,17.883
0.328,0.372,0.844,4.944,-143.616,15.381
0.310,0.395,0.831,8.362,-135.071,11.169
0.290,0.374,0.817,14.038,-128.113,5.249
0.306,0.293,0.815,18.433,-123.901,-1.526
0.347,0.211,0.823,16.724,-124.207,-7.812
0.388,0.167,0.851,9.949,-127.563,-11.780
0.415,0.144,0.865,0.488,-130.554,-13.977
0.430,0.151,0.881,-11.169,-134.583,-14.893
0.406,0.198,0.919,-21.606,-138.123,-14.343
0.362,0.258,0.957,-29.846,-138.306,-13.367
0.304,0.338,0.954,-37.903,-136.108,-12.268
0.252,0.473,1.004,-42.908,-135.437,-12.817
0.221,0.538,1.058,-44.189,-135.437,-17.883
0.171,0.585,1.146,-44.983,-131.470,-25.269
0.177,0.530,1.189,-44.250,-128.174,-35.583
0.204,0.457,1.236,-46.021,-123.779,-45.532
0.214,0.392,1.256,-49.255,-124.268,-53.467
0.198,0.301,1.321,-50.842,-126.221,-60.913
0.190,0.196,1.364,-54.016,-126.160,-65.918
0.160,0.135,1.404,-59.692,-124.512,-67.200
0.120,0.145,1.367,-66.345,-120.361,-65.186
0.100,0.217,1.361,-69.946,-116.211,-61.768
0.083,0.251,1.437,-67.017,-113.098,-62.073
0.089,0.265,1.503,-62.012,-108.337,-65.613
0.117,0.273,1.573,-57.922,-99.976,-71.533
0.147,0.179,1.657,-54.932,-90.820,-80.933
0.290,-0.743,1.489,-41.748,-64.758,-106.689
0.273,-0.837,1.599,-38.574,-66.772,-91.553
0.246,-0.718,1.521,-47.546,-59.326,-72.937
0.115,-0.459,1.447,-53.833,-54.626,-55.969
0.139,-0.273,1.286,-53.101,-58.289,-49.072
0.059,-0.218,1.307,-50.903,-50.598,-52.551
-0.005,-0.227,1.253,-42.603,-44.006,-55.359
-0.053,-0.198,1.363,-39.551,-38.086,-57.068
-0.048,-0.188,1.387,-33.142,-37.964,-58.289
-0.062,-0.276,1.587,-10.803,-28.320,-59.570
-0.084,-0.524,2.374,58.044,-22.156,-55.664
0.083,-0.838,3.276,158.264,-0.793,-49.500
0.086,-1.200,2.995,206.787,71.716,-46.143
0.192,-1.007,1.992,159.851,141.296,-29.663
0.279,-0.603,0.869,59.631,157.532,-23.071
0.372,-0.322,0.202,-27.283,115.723,-34.241
0.395,-0.266,0.055,-69.031,50.415,-51.086
0.385,-0.397,0.174,-71.594,-2.686,-63.110
0.325,-0.483,0.297,-59.265,-33.752,-63.232
0.204,-0.485,0.492,-44.189,-52.002,-54.016
0.127,-0.493,0.708,-24.902,-60.852,-42.542
0.064,-0.476,0.844,-5.798,-56.335,-30.579
0.011,-0.455,0.938,11.963,-45.898,-18.372
-0.020,-0.384,1.006,25.269,-35.828,-7.507
-0.053,-0.284,1.037,30.212,-27.039,-0.610
-0.069,-0.204,1.051,31.311,-20.386,1.648
-0.080,-0.150,1.074,31.311,-15.320,0.732
-0.087,-0.105,1.090,30.090,-10.925,-1.648
-0.077,-0.103,1.086,28.809,-6.897,-6.165
-0.052,-0.126,1.049,25.635,-3.662,-11.536
-0.020,-0.158,1.003,22.095,-2.441,-16.052
0.010,-0.210,0.943,19.226,-2.380,-19.409
0.041,-0.265,0.901,15.381,-5.005,-21.057
0.055,-0.310,0.893,10.376,-9.460,-20.630
0.067,-0.340,0.908,4.944,-14.160,-18.311
0.072,-0.336,0.922,1.526,-16.357,-14.771
0.071,-0.316,0.922,1.526,-15.930,-10.559
0.074,-0.300,0.918,4.883,-14.038,-7.141
0.075,-0.296,0.926,10.315,-11.902,-4.395
0.069,-0.302,0.927,14.832,-9.460,-2.625
0.062,-0.332,0.940,18.677,-7.751,-2.197
0.065,-0.364,0.961,21.362,-6.287,-0.671
0.054,-0.343,0.951,17.639,-4.822,2.075
0.048,-0.303,0.914,8.362,-6.042,3.601
0.048,-0.289,0.917,2.319,-9.338,3.296
0.035,-0.281,0.962,-0.488,-12.634,3.235
0.024,-0.266,0.993,-3.113,-13.794,4.089
0.015,-0.243,0.995,-5.798,-13.245,5.005
0.008,-0.205,0.985,-7.629,-12.207,6.165
0.001,-0.164,0.980,-7.812,-11.169,7.324
0.001,-0.127,0.971,-6.653,-10.132,7.751
-0.002,-0.095,0.965,-3.662,-8.423,7.263
-0.003,-0.074,0.959,0.549,-5.981,6.592
-0.006,-0.062,0.963,4.883,-4.211,5.615
-0.004,-0.062,0.971,8.850,-2.441,3.906
-0.001,-0.071,0.968,12.085,-1.099,2.136
0.002,-0.099,0.959,12.878,-0.488,0.122
0.006,-0.151,0.973,12.939,-0.610,-1.526
0.014,-0.198,0.981,12.329,-0.854,-2.136
0.019,-0.235,0.984,10.986,-0.916,-1.709
0.019,-0.254,0.981,8.789,-1.404,-0.793
0.022,-0.265,0.980,6.470,-1.831,0.732
0.022,-0.256,0.968,3.906,-1.892,2.747
0.020,-0.232,0.957,1.831,-1.709,4.517
0.016,-0.208,0.940,0.854,-1.709,5.554
0.011,-0.190,0.931,0.793,-1.770,5.737
0.004,-0.189,0.933,1.282,-2.075,5.249
0.002,-0.193,0.942,1.343,-2.991,4.456
0.001,-0.203,0.951,0.977,-3.662,4.395
-0.005,-0.197,0.960,0.854,-3.601,4.761
-0.006,-0.184,0.975,0.854,-3.418,5.127
-0.003,-0.171,0.977,0.793,-2.686,5.188
-0.006,-0.165,0.966,0.061,-2.014,4.883
-0.001,-0.170,0.961,-0.427,-2.014,4.089
0.002,-0.173,0.962,-0.977,-2.502,3.723
0.008,-0.170,0.958,-1.160,-2.502,3.418
0.012,-0.172,0.954,-1.099,-2.319,3.418
0.012,-0.168,0.951,-0.671,-2.563,3.296
0.017,-0.167,0.952,-0.305,-2.686,3.052
0.014,-0.163,0.957,0.244,-2.991,2.991
0.015,-0.161,0.963,1.160,-2.686,2.747
0.014,-0.153,0.959,2.502,-2.197,2.747
0.014,-0.146,0.948,3.906,-1.648,2.625
0.018,-0.151,0.944,4.944,-1.648,2.014
0.018,-0.168,0.943,4.761,-2.502,1.343
0.021,-0.188,0.963,4.517,-3.967,0.916
0.020,-0.194,0.977,4.028,-4.272,1.160
0.016,-0.195,0.972,2.991,-3.845,1.526
0.018,-0.193,0.951,1.221,-3.662,1.648
0.017,-0.183,0.946,-0.122,-4.456,1.587
0.012,-0.176,0.952,-0.244,-5.493,1.465
0.004,-0.173,0.958,0.000,-5.737,1.404
-0.002,-0.168,0.959,0.488,-5.066,1.282
-0.010,-0.166,0.965,1.709,-4.395,1.404
-0.013,-0.166,0.968,2.930,-3.296,1.648
-0.017,-0.156,0.969,3.784,-2.014,1.709
-0.017,-0.149,0.970,4.883,-0.916,1.892
-0.018,-0.147,0.966,6.287,0.366,1.587
-0.012,-0.153,0.960,7.263,1.587,1.099
-0.008,-0.164,0.958,8.179,2.197,0.671
-0.004,-0.170,0.965,8.911,2.686,0.793
-0.000,-0.172,0.963,9.521,3.418,1.099
0.003,-0.177,0.952,9.094,3.845,0.977
0.011,-0.189,0.940,8.301,3.418,0.854
0.016,-0.202,0.944,7.996,2.625,1.038
0.019,-0.209,0.953,8.057,1.709,1.282
0.017,-0.208,0.957,7.568,1.221,1.892
0.021,-0.202,0.958,6.653,1.221,2.014
0.021,-0.202,0.950,5.737,1.282,1.892
0.021,-0.208,0.943,4.944,1.221,1.892
0.021,-0.220,0.943,4.578,0.427,1.953
0.021,-0.226,0.949,4.150,-0.549,2.686
0.017,-0.218,0.957,3.479,-1.160,3.601
0.013,-0.204,0.960,2.380,-1.343,4.028
0.009,-0.188,0.962,1.892,-1.343,4.211
0.004,-0.173,0.962,1.648,-0.916,4.150
0.001,-0.165,0.957,2.136,-0.366,3.723
0.008,-0.165,0.943,3.784,0.793,3.357
0.003,-0.173,0.942,5.371,0.854,3.052
-0.133,0.755,1.511,129.700,19.470,-49.866
-0.083,0.559,1.536,102.783,19.958,-86.182
-0.073,0.354,1.619,83.923,17.456,-117.920
-0.066,0.270,1.575,47.852,19.165,-141.235
-0.091,0.183,1.539,14.343,16.907,-161.194
-0.097,0.161,1.455,-15.564,13.916,-176.880
-0.175,0.105,1.334,-35.156,7.568,-191.711
-0.191,-0.068,1.304,-22.400,3.906,-206.848
-0.153,-0.355,1.573,25.452,7.507,-215.393
-0.161,-0.479,1.752,73.608,21.301,-209.961
-0.203,-0.589,1.856,102.966,45.654,-202.942
-0.220,-0.734,1.746,115.906,73.303,-199.768
-0.240,-0.869,1.589,115.234,92.407,-197.510
-0.242,-1.013,1.421,106.750,102.966,-194.458
-0.174,-1.154,1.244,97.961,106.201,-188.721
-0.112,-1.224,1.135,92.407,104.736,-178.467
-0.074,-1.237,1.090,89.478,101.196,-163.696
-0.075,-1.202,1.082,86.914,96.008,-146.606
-0.077,-1.155,1.089,82.458,93.018,-131.592
-0.081,-1.129,1.088,75.867,93.079,-119.934
-0.085,-1.167,1.122,67.810,94.055,-108.276
-0.043,-1.225,1.165,56.519,95.581,-95.032
-0.005,-1.211,1.127,40.955,99.365,-78.674
0.005,-1.071,1.025,27.039,105.774,-59.631
-0.051,-0.886,1.005,20.630,109.497,-44.189
0.031,-0.785,0.922,18.677,114.502,-37.292
-0.017,-0.706,0.978,21.057,113.159,-33.264
-0.037,-0.674,0.953,22.583,120.544,-33.142
-0.032,-0.685,0.947,27.039,126.221,-33.813
-0.038,-0.716,0.945,30.212,130.371,-33.142
-0.052,-0.750,0.946,33.936,135.803,-30.823
-0.072,-0.774,0.925,38.574,142.395,-26.794
-0.085,-0.798,0.830,41.504,149.170,-21.912
-0.095,-0.822,0.695,44.434,152.222,-16.968
-0.108,-0.836,0.572,49.316,149.048,-11.841
-0.109,-0.853,0.532,57.129,138.977,-6.592
-0.114,-0.896,0.568,65.063,125.854,-2.258
-0.134,-0.968,0.640,70.923,113.342,2.197
-0.169,-1.046,0.768,76.050,103.516,9.094
-0.178,-1.125,0.897,83.008,99.609,17.883
-0.201,-1.154,0.943,89.050,103.760,29.541
-0.235,-1.134,0.934,93.811,111.816,42.725
-0.266,-1.077,0.885,96.863,118.774,54.871
-0.290,-0.982,0.827,98.999,123.596,64.148
-0.308,-0.920,0.790,102.173,126.709,69.031
