aX,aY,aZ,gX,gY,gZ
0.029,0.038,1.111,-125.854,-39.612,-0.366
-0.013,0.120,1.195,-124.756,-36.804,-1.160
-0.047,0.201,1.330,-122.925,-38.940,0.671
-0.084,0.171,1.366,-120.239,-42.358,11.963
-0.106,0.133,1.387,-114.319,-52.307,17.334
-0.065,0.080,1.362,-103.760,-51.453,10.986
-0.059,0.044,1.343,-96.252,-53.223,4.639
-0.081,0.046,1.314,-93.933,-53.955,2.380
-0.111,0.050,1.307,-94.299,-51.575,1.160
-0.115,0.046,1.345,-95.825,-40.771,-0.671
-0.104,0.052,1.406,-97.778,-22.644,-3.052
-0.094,0.083,1.478,-98.633,-4.272,-6.897
-0.088,0.127,1.534,-95.337,8.423,-10.437
-0.100,0.149,1.547,-87.891,11.169,-12.390
-0.091,0.183,1.496,-78.125,5.127,-9.705
-0.099,0.209,1.456,-67.627,-3.113,-3.052
0.033,0.228,1.485,-59.631,-10.864,8.606
-0.103,0.179,1.222,-58.411,-50.354,25.146
-0.137,0.104,1.012,-60.852,-71.655,33.325
-0.124,0.005,0.957,-59.937,-44.983,27.588
-0.043,0.041,0.868,-58.533,-3.723,5.554
0.004,0.124,0.802,-59.998,18.188,-6.653
-0.167,1.914,3.297,-58.655,41.138,-11.963
0.692,-0.714,4.000,289.917,173.950,-2.869
0.484,1.377,2.532,190.369,13.977,45.166
0.791,0.363,0.611,-133.423,-153.381,-44.189
-0.234,0.024,0.912,-98.022,-114.441,-104.431
-0.683,0.013,0.426,6.775,-63.599,-86.121
-0.306,-0.014,1.425,-38.879,43.701,-10.925
0.027,0.676,1.665,41.504,70.984,-7.507
-0.090,0.469,1.108,17.700,-9.888,-9.888
-0.201,0.107,0.782,-11.108,-33.081,0.427
-0.113,0.012,0.732,-3.906,-19.043,5.310
-0.142,0.079,0.818,3.601,-3.113,6.653
-0.112,0.130,0.980,11.963,12.024,5.981
-0.060,0.256,1.062,14.587,17.029,1.587
-0.066,0.203,1.017,5.554,8.362,2.258
-0.066,0.148,0.948,2.747,-1.343,2.808
-0.071,0.172,0.925,3.784,-3.357,0.366
-0.085,0.188,0.944,4.700,-2.136,0.366
-0.092,0.183,0.979,5.615,-1.709,2.075
-0.089,0.186,0.970,5.615,-2.014,2.502
-0.071,0.198,0.926,3.967,-1.831,1.892
-0.075,0.167,0.940,1.770,-0.732,1.770
-0.073,0.169,0.968,3.174,0.000,2.075
-0.073,0.188,0.958,3.296,-1.038,1.709
-0.074,0.179,0.952,2.075,-2.808,1.099
-0.087,0.168,0.958,2.625,-3.052,1.099
-0.088,0.172,0.949,2.380,-2.686,0.977
-0.085,0.166,0.948,2.136,-2.625,0.977
-0.091,0.163,0.954,2.991,-2.014,1.038
-0.089,0.166,0.952,3.418,-1.526,1.160
-0.087,0.157,0.951,3.235,-1.221,1.465
-0.087,0.154,0.951,3.174,-0.610,1.465
-0.085,0.152,0.952,3.052,-0.366,1.465
-0.080,0.149,0.955,3.235,-0.671,1.892
-0.081,0.161,0.956,3.601,-0.854,1.709
-0.084,0.167,0.959,3.540,-1.099,1.648
-0.087,0.167,0.957,3.662,-1.831,1.953
-0.087,0.166,0.954,3.540,-1.465,2.258
-0.078,0.165,0.953,3.357,-0.732,2.625
-0.078,0.162,0.953,3.235,-0.671,2.563
-0.080,0.165,0.955,3.113,-1.282,2.625
-0.081,0.170,0.960,3.174,-1.648,2.747
-0.081,0.168,0.956,3.052,-1.587,2.930
-0.081,0.162,0.953,3.052,-2.075,2.808
-0.080,0.160,0.955,3.174,-2.014,3.113
-0.078,0.161,0.956,2.991,-2.075,3.113
-0.085,0.163,0.953,2.930,-2.441,3.113
-0.086,0.165,0.951,3.174,-2.136,3.174
-0.084,0.167,0.951,2.991,-1.648,3.357
-0.083,0.164,0.955,3.052,-1.709,3.479
-0.083,0.163,0.956,3.235,-1.526,3.296
-0.080,0.164,0.955,3.174,-1.648,3.357
-0.081,0.163,0.956,2.930,-1.770,3.235
-0.081,0.163,0.956,2.808,-1.770,3.113
-0.079,0.164,0.953,2.747,-2.136,2.991
-0.082,0.165,0.955,2.563,-2.319,2.869
-0.084,0.166,0.954,2.625,-2.563,2.869
-0.089,0.168,0.952,2.686,-2.441,2.991
-0.086,0.169,0.952,2.808,-1.709,3.174
-0.085,0.167,0.954,2.686,-1.343,3.479
-0.083,0.168,0.956,2.625,-1.160,3.540
-0.083,0.168,0.953,2.625,-1.099,3.723
-0.083,0.166,0.954,2.686,-0.916,3.662
-0.079,0.163,0.954,2.808,-0.671,3.723
-0.077,0.162,0.955,2.869,-0.671,3.723
-0.076,0.161,0.956,3.113,-1.038,3.662
-0.076,0.159,0.957,2.869,-1.587,3.723
-0.077,0.164,0.954,2.869,-2.197,3.540
-0.087,0.168,0.953,2.686,-2.380,3.662
-0.091,0.169,0.952,2.747,-1.404,3.967
-0.089,0.167,0.952,2.991,-0.916,4.150
-0.088,0.168,0.954,2.930,-0.244,4.272
-0.087,0.167,0.959,2.991,0.061,4.517
-0.073,0.158,0.956,2.991,0.244,4.700
-0.074,0.158,0.957,3.052,-0.427,4.517
-0.071,0.156,0.957,3.052,-1.160,4.395
-0.074,0.163,0.955,2.808,-2.075,4.089
-0.087,0.170,0.952,2.625,-2.625,4.150
-0.090,0.173,0.954,2.563,-2.136,4.395
-0.088,0.171,0.955,2.625,-1.160,4.639
-0.083,0.166,0.951,2.747,-0.793,4.639
-0.085,0.166,0.956,2.930,-0.671,4.517
-0.077,0.166,0.956,3.235,-0.427,4.395
-0.074,0.162,0.954,3.235,-0.549,4.089
-0.075,0.161,0.955,2.930,-0.610,4.089
-0.075,0.162,0.957,2.991,-1.221,3.906
-0.075,0.161,0.957,2.991,-1.709,3.845
-0.080,0.165,0.956,2.869,-2.136,3.723
-0.082,0.168,0.956,2.747,-2.319,3.601
-0.085,0.168,0.955,2.991,-2.319,3.784
-0.086,0.169,0.954,2.869,-2.197,3.723
-0.085,0.168,0.955,2.625,-1.892,3.845
-0.083,0.164,0.955,2.747,-1.892,3.784
-0.079,0.163,0.954,2.563,-1.831,3.418
-0.078,0.161,0.954,2.502,-1.526,3.540
-0.077,0.162,0.957,2.686,-1.587,3.662
-0.077,0.163,0.955,2.686,-2.319,3.479
-0.081,0.164,0.955,2.747,-2.563,3.357
-0.082,0.165,0.955,2.625,-2.380,3.479
-0.084,0.167,0.954,2.808,-2.563,3.540
-0.084,0.168,0.955,2.625,-2.319,3.662
-0.084,0.166,0.955,2.563,-1.831,3.601
-0.083,0.167,0.954,2.625,-1.709,3.479
-0.082,0.167,0.954,2.808,-1.648,3.601
-0.081,0.165,0.956,2.747,-1.404,3.540
-0.080,0.163,0.955,2.869,-1.282,3.723
-0.078,0.161,0.954,2.991,-1.831,3.601
-0.078,0.163,0.958,2.869,-2.258,3.662
-0.080,0.163,0.957,2.747,-2.502,3.601
-0.081,0.163,0.953,2.869,-2.625,3.601
-0.083,0.163,0.955,2.747,-2.808,3.479
-0.084,0.165,0.954,2.747,-2.808,3.479
-0.085,0.166,0.953,2.808,-2.808,3.540
-0.086,0.166,0.953,2.441,-2.380,3.479
-0.087,0.165,0.953,2.625,-2.014,3.601
-0.085,0.165,0.954,2.625,-1.709,3.601
-0.082,0.165,0.953,2.686,-1.648,3.601
-0.082,0.165,0.956,2.808,-1.709,3.540
-0.082,0.165,0.955,2.625,-1.831,3.479
-0.082,0.166,0.955,2.625,-2.014,3.479
-0.082,0.167,0.955,2.625,-1.892,3.601
-0.083,0.166,0.955,2.808,-2.136,3.601
-0.083,0.166,0.954,2.808,-2.075,3.662
-0.083,0.165,0.954,2.686,-1.953,3.601
-0.083,0.165,0.955,2.563,-1.831,3.723
-0.118,0.554,2.085,-94.910,53.040,40.222
-0.082,0.614,2.182,-85.999,28.076,50.842
-0.023,0.562,2.227,-72.083,10.254,56.641
0.024,0.546,2.274,-49.500,-1.343,51.880
0.028,0.508,2.194,-20.996,-7.019,49.438
0.020,0.448,2.074,7.751,-1.709,48.462
0.049,0.410,1.967,31.128,3.723,45.166
0.051,0.361,1.862,47.607,9.949,41.748
0.025,0.290,1.786,58.899,19.165,37.659
0.117,0.269,1.800,66.833,31.372,32.715
0.098,0.251,1.757,72.449,34.912,28.015
0.125,0.227,1.771,77.881,41.504,21.362
0.146,0.215,1.764,84.167,44.983,13.367
0.138,0.192,1.742,91.919,43.640,6.653
0.123,0.187,1.714,98.694,40.466,1.099
0.107,0.177,1.688,105.042,35.889,-2.747
0.087,0.164,1.649,112.000,31.921,-6.470
0.065,0.150,1.575,120.300,29.602,-10.437
0.040,0.147,1.467,129.822,27.222,-14.526
0.015,0.136,1.335,138.000,22.156,-16.968
-0.002,0.108,1.218,141.907,15.442,-17.700
-0.008,0.075,1.112,142.029,9.338,-17.700
-0.011,0.043,1.015,141.724,6.470,-19.104
-0.006,0.011,0.943,141.479,7.446,-21.362
0.014,-0.014,0.891,140.808,12.268,-24.353
0.023,-0.038,0.842,140.015,20.142,-28.137
0.035,-0.035,0.818,140.259,29.785,-32.410
0.039,-0.035,0.796,141.968,38.635,-36.377
0.059,-0.033,0.766,144.531,48.218,-41.748
0.066,-0.035,0.729,149.353,58.777,-46.814
0.073,-0.026,0.682,153.870,69.519,-52.429
0.085,-0.018,0.631,156.921,78.003,-57.556
0.100,-0.002,0.594,156.433,80.261,-61.096
0.105,0.015,0.561,151.855,72.021,-62.317
0.109,0.039,0.512,145.325,58.228,-63.171
0.123,0.061,0.465,137.695,41.748,-64.209
0.121,0.073,0.403,129.333,21.240,-65.125
0.107,0.087,0.339,120.422,1.465,-66.162
0.096,0.109,0.282,110.413,-13.428,-68.054
0.059,0.134,0.234,102.234,-24.719,-70.557
0.010,0.155,0.176,97.229,-32.776,-73.486
-0.031,0.174,0.110,94.482,-38.757,-75.195
-0.081,0.192,0.035,92.346,-41.138,-75.439
-0.145,0.197,-0.034,89.111,-38.452,-74.463
-0.203,0.200,-0.093,85.022,-32.532,-72.571
-0.258,0.216,-0.132,79.163,-27.039,-69.092
-0.310,0.228,-0.158,70.923,-23.804,-62.256
-0.330,0.224,-0.166,61.401,-23.376,-52.246
-0.331,0.212,-0.181,52.246,-25.574,-40.894
-0.326,0.197,-0.198,43.823,-28.992,-29.480
-0.318,0.174,-0.218,36.560,-32.288,-18.677
-0.302,0.147,-0.237,29.297,-34.180,-8.972
-0.291,0.127,-0.251,21.545,-34.546,-0.793
-0.284,0.100,-0.259,14.038,-33.569,6.287
-0.276,0.068,-0.263,7.202,-31.677,12.817
-0.265,0.034,-0.266,0.366,-28.564,18.677
-0.243,0.001,-0.264,-7.019,-24.475,24.475
-0.219,-0.025,-0.252,-15.503,-20.447,29.663
-0.192,-0.051,-0.230,-25.757,-16.541,33.630
-0.164,-0.074,-0.185,-37.781,-13.489,36.316
-0.137,-0.083,-0.122,-51.453,-10.193,37.659
-0.110,-0.078,-0.047,-64.758,-5.798,38.269
-0.089,-0.082,0.031,-74.951,-0.305,38.574
-0.068,-0.079,0.106,-82.764,6.592,39.429
-0.052,-0.062,0.185,-88.867,14.221,40.833
-0.026,-0.062,0.266,-93.140,20.203,42.236
-0.003,-0.068,0.336,-96.375,23.437,42.969
0.007,-0.065,0.392,-98.755,25.208,42.419
0.003,-0.060,0.443,-100.098,26.123,41.809
0.004,-0.065,0.497,-100.952,25.269,42.664
0.001,-0.069,0.540,-102.661,21.606,44.983
0.014,-0.073,0.582,-105.408,17.639,48.889
0.041,-0.091,0.630,-107.849,14.160,52.246
0.065,-0.112,0.675,-109.436,10.986,53.284
0.076,-0.124,0.705,-109.741,9.094,51.697
0.089,-0.121,0.734,-109.009,9.094,48.828
0.096,-0.118,0.765,-107.178,10.986,45.776
0.114,-0.136,0.813,-104.980,14.465,43.274
0.094,-0.143,0.853,-104.370,19.348,41.016
0.124,-0.159,0.951,-104.004,29.358,37.415
0.153,-0.107,1.018,-103.394,32.837,33.691
0.161,-0.082,1.078,-102.966,28.931,35.583
0.156,-0.082,1.115,-104.187,19.714,40.649
0.104,-0.177,1.058,-103.333,12.207,40.222
0.320,-0.101,1.215,-102.173,7.812,33.752
0.194,-0.086,1.179,-104.797,-16.663,38.635
0.173,-0.066,1.170,-112.061,-30.273,41.260
0.297,-0.070,1.341,-117.981,-37.415,42.786
0.174,-0.059,1.373,-121.338,-50.598,44.067
0.255,-0.050,1.468,-117.493,-27.222,29.480
0.277,-0.025,1.527,-108.215,-6.653,14.526
0.244,0.043,1.595,-94.299,4.028,3.479
0.221,0.131,1.601,-80.627,6.409,-1.221
0.185,0.159,1.583,-70.435,2.808,0.793
0.161,0.161,1.552,-65.002,-2.625,5.371
0.181,0.289,1.613,-66.284,-10.681,9.644
0.295,0.110,1.638,-70.740,-10.986,24.658
0.037,0.136,1.474,-77.026,-33.508,29.358
0.142,0.183,1.734,-78.186,-43.335,27.771
0.009,0.180,1.470,-72.937,-46.570,14.404
0.074,0.116,1.440,-63.293,-13.428,-0.793
0.168,0.211,1.340,-55.298,-6.287,-22.949
0.089,0.316,1.304,-49.683,-22.766,-18.127
-0.018,0.305,1.072,-48.462,-30.579,-3.174
0.021,0.283,1.031,-51.819,-25.757,7.019
-0.002,0.259,0.909,-56.091,-29.785,12.085
1.378,2.020,4.000,-31.738,-39.124,13.977
-1.355,0.148,3.447,307.495,-190.247,71.228
1.017,0.687,2.286,50.659,-178.467,145.203
1.368,-0.001,0.634,-119.934,-109.924,-38.208
-0.345,0.096,0.366,-68.604,-54.504,-160.400
-0.823,-0.333,0.362,21.973,22.156,-103.394
-0.552,-0.059,0.088,62.439,44.006,-8.240
0.089,0.065,-0.130,9.766,-14.404,31.738
-0.405,0.424,2.720,-73.486,-44.128,22.888
0.084,0.174,1.417,1.587,6.592,5.188
0.080,0.432,1.042,11.169,-16.479,-13.062
-0.249,0.075,0.728,-10.315,-30.212,-19.531
-0.310,0.025,0.784,-3.662,-18.372,-11.658
-0.202,0.477,2.122,-103.516,0.366,-1.526
-0.235,0.614,2.431,-92.102,23.437,-6.165
-0.306,0.720,2.579,-61.157,32.959,-4.089
-0.236,0.752,2.635,-23.010,31.982,2.197
-0.257,0.659,2.499,16.479,24.353,13.367
-0.223,0.562,2.339,52.856,15.503,24.231
-0.198,0.464,2.123,79.651,5.249,30.334
-0.161,0.392,1.948,94.116,3.113,33.875
-0.142,0.327,1.809,98.938,3.052,34.363
-0.139,0.280,1.706,101.440,3.113,33.691
-0.144,0.249,1.608,104.248,3.418,32.898
-0.152,0.228,1.519,106.262,1.953,32.776
-0.153,0.210,1.441,107.239,-2.136,32.715
-0.152,0.189,1.359,107.422,-5.493,32.349
-0.150,0.159,1.278,108.765,-5.981,31.555
-0.148,0.136,1.201,111.206,-3.174,29.663
-0.133,0.108,1.140,113.770,3.113,27.344
-0.111,0.079,1.092,116.333,11.475,24.231
-0.076,0.055,1.060,118.958,19.348,19.714
-0.049,0.027,1.024,120.850,25.330,14.526
-0.022,0.004,0.982,122.437,27.710,9.033
-0.008,-0.008,0.932,122.070,24.353,4.089
0.004,-0.014,0.879,119.263,15.869,0.305
0.015,-0.023,0.843,114.868,4.333,-1.587
0.028,-0.046,0.820,109.131,-5.188,-3.174
0.073,-0.049,0.808,105.103,-10.071,-5.432
0.105,-0.080,0.789,105.713,-10.193,-7.996
0.131,-0.106,0.763,110.535,-5.066,-13.916
0.153,-0.107,0.724,117.126,5.737,-21.667
0.158,-0.111,0.687,125.122,18.250,-29.114
0.166,-0.114,0.651,132.935,29.724,-36.316
0.192,-0.109,0.618,139.221,39.246,-42.297
0.193,-0.100,0.583,143.433,42.358,-46.021
0.186,-0.077,0.548,143.982,36.926,-48.462
0.164,-0.062,0.487,140.869,25.146,-50.659
0.162,-0.059,0.437,134.521,12.268,-51.941
0.162,-0.061,0.388,126.404,-4.150,-52.673
0.152,-0.068,0.343,117.371,-21.790,-53.223
0.149,-0.081,0.307,108.337,-33.020,-54.199
0.146,-0.078,0.271,101.501,-37.964,-56.580
0.122,-0.062,0.228,98.450,-39.612,-61.035
0.083,-0.035,0.180,96.619,-38.574,-66.406
0.037,-0.002,0.136,93.811,-36.255,-69.824
-0.008,0.018,0.097,89.722,-33.691,-70.740
-0.053,0.032,0.057,83.740,-33.142,-69.275
-0.100,0.054,0.019,74.890,-34.729,-66.345
-0.137,0.064,-0.005,63.110,-38.513,-62.805
-0.177,0.080,-0.025,48.279,-44.861,-58.655
-0.209,0.109,-0.033,32.288,-54.688,-54.077
-0.247,0.145,-0.054,18.188,-65.308,-49.133
-0.308,0.195,-0.073,8.179,-71.594,-43.823
-0.379,0.224,-0.094,3.052,-69.824,-37.537
-0.447,0.256,-0.115,1.221,-59.753,-30.090
-0.498,0.279,-0.132,1.404,-44.312,-21.790
-0.536,0.286,-0.127,2.258,-27.893,-12.756
-0.566,0.269,-0.121,1.770,-13.000,-3.662
-0.558,0.227,-0.111,-1.709,-1.892,5.920
-0.531,0.182,-0.106,-8.728,4.700,15.686
-0.509,0.144,-0.096,-19.287,8.545,22.949
-0.478,0.108,-0.069,-31.982,11.597,28.564
-0.443,0.071,-0.029,-45.349,14.771,33.020
-0.407,0.043,0.020,-57.556,19.409,36.682
-0.363,0.012,0.096,-68.176,25.818,39.001
-0.304,-0.008,0.180,-77.209,34.241,39.368
-0.266,-0.021,0.268,-83.069,43.030,38.757
-0.231,-0.042,0.363,-87.158,51.636,38.818
-0.184,-0.049,0.446,-89.233,58.655,40.222
-0.134,-0.059,0.509,-88.501,62.134,42.114
-0.098,-0.088,0.552,-86.060,62.073,44.922
-0.063,-0.121,0.571,-84.473,58.105,47.913
-0.016,-0.171,0.581,-83.923,50.720,50.903
0.020,-0.231,0.595,-84.961,41.443,53.406
0.052,-0.284,0.612,-87.524,32.776,53.711
0.086,-0.307,0.641,-91.797,26.184,51.697
0.121,-0.303,0.663,-96.375,20.264,47.913
0.131,-0.312,0.684,-99.121,14.648,43.091
0.115,-0.310,0.710,-100.403,11.292,37.659
0.098,-0.280,0.729,-99.792,11.658,32.654
0.072,-0.243,0.754,-96.985,12.573,29.602
0.055,-0.209,0.807,-93.750,12.268,29.175
0.065,-0.184,0.875,-90.576,12.390,31.494
0.069,-0.163,0.942,-85.999,14.832,34.912
0.127,-0.145,0.997,-78.247,20.142,36.926
0.154,-0.170,1.058,-70.313,24.841,36.682
0.184,-0.193,1.145,-65.613,34.363,31.860
0.160,-0.196,1.171,-63.904,28.809,32.471
0.068,-0.153,1.107,-65.430,15.808,33.813
0.223,-0.146,1.281,-68.604,13.367,34.424
0.046,-0.148,1.224,-75.195,-4.944,37.781
0.135,-0.145,1.263,-76.050,12.634,24.414
0.123,-0.104,1.249,-74.524,21.118,10.803
0.103,-0.057,1.309,-72.693,23.071,3.601
0.065,0.009,1.340,-75.195,22.583,2.258
0.027,0.053,1.377,-75.684,25.635,3.601
0.048,0.085,1.403,-73.181,32.043,4.883
-0.028,0.193,1.511,-71.289,31.311,7.690
-0.004,0.120,1.410,-71.838,30.457,17.029
-0.003,0.113,1.279,-73.792,17.761,7.446
0.133,0.184,1.233,-76.538,4.761,2.380
0.013,0.191,1.131,-81.421,-5.127,6.470
-0.071,0.204,0.906,-88.989,-29.968,4.883
-0.022,0.235,0.862,-95.520,-35.217,3.418
-0.047,-0.498,0.895,-102.051,-29.297,6.165
-0.755,3.636,4.000,-219.421,-23.315,26.550
1.264,0.967,0.083,-85.205,-72.327,41.382
0.904,1.147,1.239,-89.661,-167.786,-101.501
-0.901,1.061,1.079,23.193,-81.177,-164.612
-0.863,-0.286,0.484,211.609,-20.508,-50.964
-0.614,-0.345,-0.741,210.876,-18.738,73.914
0.213,-0.350,-0.998,137.329,-25.696,95.398
0.371,-0.431,-0.386,-4.333,-9.888,45.227
0.053,-0.480,0.177,-131.104,-11.597,-11.475
-0.051,-0.228,0.822,-182.922,3.723,-41.565
0.073,0.336,1.805,-182.495,26.978,-47.058
-0.240,0.596,2.606,-77.942,47.485,-37.598
0.337,0.540,1.680,62.073,42.480,-16.113
-0.141,0.439,0.862,5.859,-22.827,-13.123
-0.223,0.019,0.643,-0.549,-42.969,-11.108
-0.215,0.091,0.654,5.249,-28.809,1.831
-0.072,0.381,2.315,-52.917,14.160,21.729
-0.067,0.427,2.574,-45.349,18.311,20.203
-0.034,0.445,2.690,-24.292,14.587,21.484
-0.034,0.426,2.671,8.301,4.211,22.278
-0.075,0.361,2.556,45.532,-4.211,22.827
-0.038,0.282,2.396,78.064,-5.920,23.743
-0.061,0.240,2.186,98.267,-12.390,23.437
-0.079,0.179,2.017,109.009,-11.292,23.743
-0.100,0.131,1.878,114.868,-6.348,22.766
-0.122,0.102,1.742,119.080,-1.587,21.057
-0.147,0.081,1.618,122.070,2.502,19.958
-0.170,0.043,1.499,124.390,3.784,19.470
-0.186,0.000,1.387,125.000,3.906,19.348
-0.198,-0.046,1.277,123.779,5.432,18.921
-0.201,-0.090,1.175,121.582,7.812,16.968
-0.193,-0.140,1.089,119.019,10.925,14.343
-0.170,-0.177,1.023,115.723,15.686,11.108
-0.147,-0.199,0.987,112.366,24.536,5.493
-0.135,-0.195,0.975,110.596,38.635,-1.953
-0.117,-0.163,0.979,110.962,56.335,-11.047
-0.105,-0.133,0.992,114.868,74.158,-21.484
-0.070,-0.096,1.019,121.216,91.309,-31.982
-0.027,-0.052,1.059,129.700,109.192,-38.879
0.036,-0.028,1.096,140.137,124.146,-41.931
0.120,-0.023,1.084,152.527,129.517,-41.870
0.194,-0.023,1.028,164.062,122.437,-42.664
0.258,-0.033,0.952,170.654,109.070,-45.715
0.299,-0.035,0.862,171.631,92.346,-50.110
0.322,-0.025,0.757,169.373,74.585,-56.335
0.328,-0.002,0.648,165.161,56.519,-62.988
0.327,0.016,0.540,159.363,37.048,-68.726
0.311,0.034,0.433,151.672,13.489,-72.815
0.280,0.058,0.324,142.334,-12.329,-75.562
0.229,0.074,0.210,131.592,-35.950,-78.674
0.182,0.096,0.107,119.446,-53.528,-82.336
0.116,0.127,0.017,107.483,-66.406,-85.388
0.029,0.158,-0.059,96.497,-74.463,-87.463
-0.039,0.190,-0.108,87.036,-77.881,-88.684
-0.090,0.218,-0.155,79.651,-78.552,-88.745
-0.161,0.240,-0.198,72.021,-76.599,-85.266
-0.220,0.255,-0.227,64.392,-72.266,-79.468
-0.268,0.257,-0.245,57.129,-67.444,-71.655
-0.305,0.251,-0.256,49.561,-62.195,-61.768
-0.330,0.238,-0.265,42.603,-55.298,-39.734
-0.317,0.207,-0.255,30.273,-37.170,-30.029
-0.306,0.196,-0.249,24.292,-28.259,-21.851
-0.299,0.177,-0.243,17.700,-21.973,-14.465
-0.299,0.160,-0.240,9.766,-18.860,-7.385
-0.307,0.141,-0.236,0.854,-18.250,-0.977
-0.318,0.115,-0.236,-7.996,-18.066,5.981
-0.324,0.096,-0.238,-17.090,-17.151,13.184
-0.330,0.087,-0.234,-26.489,-15.381,27.100
-0.333,0.077,-0.199,-47.241,-12.024,33.386
-0.326,0.071,-0.157,-58.167,-8.667,39.429
-0.314,0.053,-0.093,-68.176,-1.953,45.593
-0.272,0.036,-0.017,-76.538,7.385,50.903
-0.224,0.037,0.062,-83.862,17.944,54.138
-0.192,0.037,0.153,-91.125,27.649,55.115
-0.164,0.042,0.253,-97.534,36.621,55.359
-0.145,0.053,0.352,-102.417,43.152,56.396
-0.118,0.050,0.445,-105.408,44.556,58.533
-0.102,0.026,0.529,-107.300,41.565,61.707
-0.081,0.004,0.604,-109.680,36.682,64.331
-0.052,-0.015,0.672,-112.488,32.410,65.491
-0.015,-0.038,0.729,-115.112,28.625,65.308
0.006,-0.047,0.781,-117.798,24.536,63.538
0.011,-0.050,0.834,-121.399,20.691,61.035
0.010,-0.046,0.898,-125.549,17.090,58.594
0.016,-0.034,0.951,-129.517,12.573,57.007
0.028,-0.021,1.007,-132.263,5.737,55.908
0.044,-0.025,1.079,-134.460,-1.770,54.688
0.052,-0.043,1.134,-136.169,-7.141,53.467
0.037,-0.058,1.176,-134.033,-10.986,50.964
0.071,-0.113,1.182,-129.395,-13.672,47.791
0.066,-0.045,1.164,-127.991,-18.555,41.992
0.125,-0.029,1.268,-126.892,-10.864,43.640
0.100,-0.053,1.276,-125.427,-20.264,43.274
0.053,-0.042,1.310,-123.596,-34.546,41.260
0.048,-0.068,1.348,-122.314,-37.720,38.208
0.073,-0.086,1.366,-119.263,-30.273,33.203
0.101,-0.069,1.373,-112.061,-20.630,24.841
0.111,-0.047,1.401,-105.652,-13.977,17.578
0.103,-0.034,1.417,-103.638,-11.353,12.878
0.102,-0.011,1.422,-103.088,-11.841,8.972
0.097,-0.003,1.417,-100.708,-17.090,5.920
0.086,-0.005,1.379,-98.511,-22.400,3.845
0.042,0.059,1.410,-95.947,-27.527,2.441
0.149,-0.047,1.213,-89.539,-20.386,6.714
-0.023,-0.064,0.903,-85.693,-36.682,4.272
0.035,0.135,1.207,-86.365,-54.504,4.822
-0.037,0.133,1.086,-87.463,-58.655,15.076
-0.019,0.030,1.161,-85.022,-17.822,14.282
-0.147,0.022,0.982,-81.482,-1.038,-13.916
0.232,0.077,1.152,-64.819,73.792,-34.241
0.276,0.216,1.393,-56.091,82.642,-32.898
0.494,-1.087,4.000,210.937,105.225,-16.846
-0.527,1.521,3.423,311.646,-37.537,97.473
1.726,-0.040,0.926,-128.601,-147.278,39.673
0.376,0.380,1.330,-145.142,-118.103,-102.417
-0.698,0.030,1.229,-7.690,-63.354,-130.676
-0.621,-0.411,-0.352,122.620,-3.235,-38.025
-0.331,-0.271,-0.300,150.757,11.536,42.786
0.167,-0.203,-0.411,116.577,4.456,47.852
0.160,-0.053,0.124,-9.155,-7.751,13.428
-0.245,0.089,0.380,-130.859,-29.480,-27.161
-0.533,0.691,2.569,-176.208,-25.330,-47.058
-0.175,0.286,1.121,-43.945,47.119,-22.217
-0.033,0.654,1.653,59.753,67.810,-7.507
-0.254,0.611,0.924,19.043,-7.080,-8.728
-0.241,0.242,0.794,-7.507,-15.625,-0.061
-0.224,0.080,0.792,-1.770,4.517,8.850
-0.128,0.168,0.870,9.155,14.282,18.738
-0.014,0.228,1.018,12.817,16.602,19.287
0.012,0.208,1.029,10.437,9.521,17.334
0.013,0.177,0.979,5.005,4.639,12.817
0.027,0.136,0.933,2.014,2.319,8.911
0.015,0.138,0.943,2.808,1.465,7.263
0.029,0.143,0.985,4.456,0.916,6.897
-0.022,0.171,0.969,5.005,-0.610,5.432
-0.237,0.410,2.037,-80.322,-14.893,21.484
-0.218,0.428,2.258,-72.754,-7.385,25.635
-0.179,0.434,2.368,-51.392,-3.906,30.396
-0.151,0.432,2.368,-23.621,-6.470,33.813
-0.140,0.406,2.309,1.648,-11.780,36.804
-0.136,0.365,2.219,21.545,-16.968,38.696
-0.126,0.322,2.118,36.987,-18.188,38.391
-0.121,0.306,2.009,50.110,-16.479,37.048
-0.130,0.292,1.891,62.988,-13.123,35.278
-0.141,0.273,1.783,74.280,-6.897,33.752
-0.150,0.249,1.687,83.862,1.831,32.166
-0.160,0.226,1.602,92.651,12.573,29.663
-0.176,0.209,1.525,100.586,23.743,26.367
-0.189,0.195,1.456,107.178,34.790,23.193
-0.188,0.171,1.397,112.732,45.166,20.081
-0.172,0.143,1.345,116.943,54.443,16.418
-0.141,0.109,1.300,120.605,62.012,12.146
-0.113,0.080,1.257,123.779,67.871,7.263
-0.083,0.062,1.216,127.319,71.716,2.319
-0.054,0.055,1.166,130.493,73.730,-2.136
-0.016,0.044,1.126,132.935,75.195,-6.958
0.005,0.026,1.088,135.376,74.890,-13.550
0.024,0.014,1.063,138.245,77.332,-21.118
0.043,-0.002,1.047,142.578,82.947,-29.297
0.068,-0.010,1.039,147.461,89.294,-38.086
0.088,-0.010,1.016,152.100,95.154,-47.180
